27, 8, pa1-unknown-j-our-output.txt
  702.76,   573.71,   206.82
  704.96,   571.17,   331.77
  707.17,   568.63,   456.73
  704.19,   698.67,   209.33
  706.40,   696.14,   334.29
  708.61,   693.60,   459.24
  448.58,   452.12,   450.62
  413.87,   506.09,   557.89
  379.15,   560.07,   665.16
  555.06,   414.33,   504.10
  520.35,   468.30,   611.37
  485.63,   522.28,   718.63
  661.54,   376.53,   557.57
  626.82,   430.51,   664.84
  592.11,   484.49,   772.11
  504.10,   558.34,   415.14
  469.39,   612.32,   522.41
  434.68,   666.29,   629.67
  610.58,   520.55,   468.61
  575.87,   574.53,   575.88
  541.15,   628.50,   683.15
  717.06,   482.76,   522.09
  682.34,   536.74,   629.36
  647.63,   590.71,   736.62
  559.62,   664.56,   379.65
  524.91,   718.54,   486.92
  490.20,   772.52,   594.19
  666.10,   626.77,   433.13
  631.39,   680.75,   540.40
  596.67,   734.73,   647.66
  772.58,   588.98,   486.60
  737.86,   642.96,   593.87
  703.15,   696.94,   701.14
