27, 8, pa1-debug-g-our-output.txt
  636.99,   656.03,   187.42
  613.18,   689.54,   305.47
  589.38,   723.05,   423.52
  754.59,   627.94,   219.12
  730.79,   661.45,   337.16
  706.98,   694.96,   455.21
  451.30,   450.82,   448.09
  450.90,   453.95,   573.05
  450.50,   457.07,   698.01
  448.29,   575.75,   444.96
  447.89,   578.87,   569.92
  447.49,   582.00,   694.88
  445.28,   700.67,   441.83
  444.88,   703.80,   566.79
  444.48,   706.92,   691.75
  576.26,   453.84,   448.42
  575.87,   456.97,   573.38
  575.47,   460.09,   698.34
  573.25,   578.77,   445.28
  572.86,   581.89,   570.24
  572.46,   585.02,   695.20
  570.24,   703.69,   442.15
  569.84,   706.82,   567.11
  569.45,   709.94,   692.07
  701.23,   456.86,   448.74
  700.83,   459.99,   573.70
  700.43,   463.11,   698.66
  698.22,   581.79,   445.60
  697.82,   584.91,   570.57
  697.42,   588.04,   695.53
  695.21,   706.71,   442.47
  694.81,   709.84,   567.43
  694.41,   712.96,   692.39
