27, 8, pa1-debug-e-our-output.txt
  703.61,   457.79,   326.79
  696.49,   582.38,   333.93
  689.37,   706.97,   341.07
  708.40,   450.91,   451.51
  701.28,   575.51,   458.65
  694.16,   700.10,   465.79
  450.18,   448.85,   449.75
  446.64,   449.71,   574.70
  443.11,   450.58,   699.64
  451.80,   573.83,   448.93
  448.26,   574.70,   573.88
  444.73,   575.56,   698.82
  453.42,   698.82,   448.11
  449.88,   699.69,   573.06
  446.35,   700.55,   698.00
  575.12,   447.25,   453.29
  571.58,   448.12,   578.24
  568.05,   448.98,   703.19
  576.74,   572.24,   452.47
  573.20,   573.10,   577.42
  569.67,   573.97,   702.37
  578.36,   697.23,   451.65
  574.82,   698.09,   576.60
  571.29,   698.96,   701.55
  700.06,   445.66,   456.84
  696.52,   446.52,   581.79
  692.99,   447.39,   706.73
  701.68,   570.64,   456.02
  698.14,   571.51,   580.97
  694.61,   572.37,   705.91
  703.29,   695.63,   455.20
  699.76,   696.50,   580.15
  696.23,   697.36,   705.09
