27, 8, pa1-unknown-j-our-output.txt
  698.96,   575.14,   217.12
  696.09,   573.90,   342.09
  693.22,   572.67,   467.05
  699.78,   700.13,   218.37
  696.91,   698.90,   343.34
  694.04,   697.66,   468.30
  449.03,   450.22,   448.72
  445.94,   448.31,   573.67
  442.85,   446.40,   698.61
  445.87,   575.17,   450.55
  442.78,   573.26,   575.50
  439.69,   571.35,   700.45
  442.72,   700.11,   452.38
  439.63,   698.20,   577.33
  436.54,   696.29,   702.28
  573.95,   453.33,   451.86
  570.86,   451.42,   576.81
  567.77,   449.51,   701.75
  570.80,   578.28,   453.69
  567.70,   576.37,   578.64
  564.61,   574.46,   703.58
  567.64,   703.22,   455.52
  564.55,   701.31,   580.47
  561.46,   699.40,   705.41
  698.87,   456.44,   455.00
  695.78,   454.53,   579.94
  692.69,   452.62,   704.89
  695.72,   581.39,   456.83
  692.63,   579.48,   581.77
  689.54,   577.57,   706.72
  692.56,   706.33,   458.66
  689.47,   704.42,   583.61
  686.38,   702.51,   708.55
